address,latitude,longitude,date,width,length,depth,category
강원특별자치도 양양군 강현면 주청리 2-15,38.1173189,128.6321359,2022-08-03,2.5,8,18,지반 시공불량
강원특별자치도 춘천시 근화동 231-36,37.8788613,127.7187056,2022-06-24,1,1,1,우수관로 노후화
경기도 양주시 덕계동 887,37.8209902,127.0547544,2022-08-06,1.5,2,1.5,하수관로 시공불량
전북특별자치도 익산시 동산동 동천로 7길 18,,,2022-01-20,1,1,1.5,우수관로 노후화
전북특별자치도 익산시 주현동 주현로 36,,,2022-03-29,1,1.5,1.5,맨홀 노후화
전북특별자치도 익산시 중앙동3가 평동로 7길 47,,,2022-04-08,1,1,1.2,우수관로 노후화
전북특별자치도 익산시 동산동 동산동 1052-14,,,2022-04-23,3,3,2.5,맨홀 노후화
전북특별자치도 익산시 신흥동 서동로 23길 11 오리온2공장 입구,,,2022-05-31,1.5,1,1.5,우수관로 노후화
전북특별자치도 익산시 동산동 목천로 325,,,2022-03-23,1,1,1.5,우수관로 노후화
전북특별자치도 전주시 완산구 평화동1가 725-5,35.7947506,127.1359294,2022-03-09,2,2.5,2,원인미상
경기도 고양시 덕양구 화정동 976,37.6326751,126.8334197,2022-08-03,1,1,1.5,원인미상
전북특별자치도 전주시 완산구 중화산동2가 119-14,35.8122125,127.1255336,2022-04-20,1,1,1,원인미상
전북특별자치도 전주시 완산구 동완산동 45935,,,2022-05-10,0.5,0.5,1,원인미상
전북특별자치도 전주시 완산구 서신동 23-38,35.8283237,127.1233696,2022-06-10,1,2,0.5,원인미상
전북특별자치도 전주시 완산구 평화동1가 725-5,35.7947506,127.1359294,2022-06-24,2,2.5,2,원인미상
전북특별자치도 전주시 완산구 중화산동2가 756-3,35.8200938,127.1175454,2022-05-10,1,1,0.5,하수관로 파손
전북특별자치도 전주시 덕진구  건산로 48번지 앞 도로,,,2022-06-21,0.8,0.5,1,우수관로 파손
강원특별자치도 춘천시 우두동 291-2,37.903512,127.7411232,2022-08-08,1,1,0.5,원인미상
서울특별시 영등포구 대림동 1116-37,37.4886064,126.8973957,2022-08-09,1.5,2.5,2,원인미상
부산광역시 금정구 금사동 금사동 110-6번지 앞,,,2022-06-25,1,1.5,1.5,지반 시공불량
서울특별시 동작구 상도동 장승배기역 2번출구 E/V 주변,,,2022-08-09,6,1.5,1.5,지반 시공불량
서울특별시 강남구 개포동 146-1[대모지하차도 개포1단지 양재대로(수서방향)],37.4795532,127.0653734,2022-08-09,1.5,1.5,2.5,집중강우
충청북도 음성군 음성읍 음성읍 읍내리 785-20(예닮맛집 옆),,,2022-03-10,1.5,3.5,1,원인미상
충청북도 음성군 음성읍 음성읍 읍내리 692-3(풍산연립 라동 앞),,,2022-05-23,0.2,2,2,하수관로 파손
충청북도 음성군 음성읍 음성읍 읍내리 478-12(음성군 선거관리위원회 옆),,,2022-06-03,1,4,0.5,연약지반
광주광역시 광산구 우산동 광주광역시 광산구 우산동1598-3번지 주변,,,2022-05-18,0.5,0.5,3,원인미상
경기도 부천시 심곡본동 617-140,37.4758672,126.7791624,2022-08-09,3,4,1.8,하수관로 노후화
대전광역시 중구  중촌동 448,,,2022-05-20,4,5,0.6,하수관로 파손 & 지반 시공불량
대전광역시 중구  대흥동 326-613,,,2022-05-12,4,7,0.6,하수관로 파손 & 지반 시공불량
강원특별자치도 양양군 강현면 주청리 2-22,38.1160784,128.6323748,2022-08-09,1.5,2.2,1,지반 시공불량
충청남도 당진시 신평면 신당리 264,36.8785591,126.8037926,2022-08-11,1.5,2,3,원인미상
경상남도 합천군 대병면 회양리 1494번지,35.5237274,128.0150767,2022-08-09,5,30,4,원인미상
경기도 과천시 문원동 115-1,37.424998,127.0081761,2022-08-08,4,9,1.5,하수관로 시공불량
경기도 성남시 분당구 금곡동 376-11,37.3528238,127.1019046,2022-08-09,3,3,1.5,하수관로 파손
경기도 안산시 단원구 대부동동 551-1,37.2424561,126.5995629,2022-08-11,1.5,2,1,타 지하시설물 시공불량
경기도 고양시 일산동구 장항동 1510,37.6565876,126.7717099,2022-08-16,1.5,1.5,1.5,지반 시공불량
강원특별자치도 속초시 조양동 1452,38.1897686,128.601492,2022-08-13,2,4,2,원인미상
강원특별자치도 삼척시 하장면 대전리 산43-1,37.2839413,128.8899703,2022-08-12,7,8.5,7,연약지반
경상북도 봉화군 석포면 석포리 산1-195,37.0813167,129.1315287,2022-02-11,0.3,0.3,1.8,원인미상
광주광역시 남구 월산동 1058-1(돌고개역 부근),35.1514052,126.8957525,2022-04-27,1,1.5,1.5,타 지하시설물 시공불량
충청북도 제천시 영천동 영천동 302일원 제천남부교회 앞,,,2022-06-25,1.5,1.5,0.5,하수관로 파손
충청북도 제천시 신백동 신백동 202-1번지 빨래박사 앞,,,2022-05-24,1.5,1,1,타 지하시설물 파손
충청북도 제천시 청전동 청전동 643일원(비둘기아파트 정문 부근),,,2022-06-23,1.5,4,2.5,하수관로 파손
대전광역시 서구 둔산동 1531,36.3530279,127.3794297,2022-08-12,1,1,1.2,우수시설 파손
경기도 고양시 덕양구 원흥동 704번지,37.6399763,126.8754034,2022-08-21,2,4,1.7,하수관로 파손
서울특별시 관악구 봉천동 673-120,37.4896114,126.9329524,2022-08-13,0.7,0.7,1.5,하수관로 노후화
경기도 오산시 원동 458-2,37.1345979,127.0689912,2022-08-09,2,5,1.5,집중강우
충청북도 청주시 상당구 용정동 252,36.6266766,127.5272456,2022-08-11,4,2,0.8,집중강우
제주특별자치도 제주시 화북일동 733255,33.5174812,126.5623393,2022-08-20,1.5,2.5,1.8,우수관로 노후화
서울특별시 양천구 신월동 331-51 앞 도로,37.5221167,126.8264168,2022-08-08,6,4,1.5,집중강우
강원특별자치도 양양군 강현면 주청리 2-15,38.1173189,128.6321359,2022-08-24,1.5,3,1.5,타 지하시설물 파손
경상북도 포항시 남구 대잠동 160-51번지 앞 주차장,36.0119845,129.3388804,2022-08-25,1,1,1.8,하수관로 파손
경기도 의정부시 호원동 산35-2 회룡폭포 근처 회룡사 진입도로,37.7209344,127.0300416,2022-08-31,5,8,4.5,집중강우
경기도 오산시 오산동 603-1,37.1528103,127.0671855,2022-08-15,1.5,1,2.5,집중강우
경상북도 포항시 남구 지곡동 553번지 버스정류장 쪽 2차선,36.0300146,129.3263731,2022-09-06,2,7,2,하수관로 파손
경상북도 포항시 남구 지곡동 237(롯데마트 쪽 인도부분),36.0278629,129.3109871,2022-09-06,2,2,2,집중강우
경기도 안성시 죽산면 두교리 117-1 (두교산업단지 입구),37.0161773,127.4433717,2022-09-07,1,1,2,지반 시공불량
전라남도 영광군 영광읍 남천리 5-1,35.2692468,126.5117357,2022-09-08,1,2.5,1,원인미상
제주특별자치도 제주시 화북일동 1983,33.5196029,126.5637148,2022-09-26,1.5,2,1.5,우수시설 노후화
서울특별시 마포구 도화동 39-9,37.5410135,126.9475808,2022-10-03,0.3,0.3,1.5,타 지하시설물 시공불량
경기도 고양시 일산동구 백석동 1297,37.6440011,126.7880643,2022-10-05,2,5,1,지반 시공불량
충청북도 청주시 서원구 남이면 상발리 260번지(지목: 하천) 일원,36.5873498,127.3946737,2022-10-15,2,5,1.7,기타 ( 하천 옹벽 )
전라남도 여수시 웅천동 1701,34.7457585,127.6737863,2022-11-02,2.2,10,40,연약지반
서울특별시 서초구 반포동 1192,37.5021273,126.9880998,2022-11-19,1.5,1.5,1.5,하수관로 노후화
충청남도 보령시 대천동 1242,36.3527266,126.5648539,2022-11-30,0.3,0.2,1,원인미상
서울특별시 구로구 천왕동 오리로 1149,,,2022-12-08,0.2,0.8,0.5,지반 시공불량
서울특별시 강동구 암사동 상암로 87-1(암사동 490-48),,,2022-12-31,0.4,0.4,0.5,하수관로 파손
경기도 안양시 만안구 석수동 433-8,37.4321373,126.8996993,2022-08-10,1,3,1.5,원인미상
대전광역시 서구 월평동 100-3,36.3461071,127.3541995,2022-11-14,1,3,0.1,우수시설 파손
대전광역시 서구 변동 13-1,36.3287581,127.38052,2022-09-13,1.5,1.5,1,하수관로 파손
전북특별자치도 군산시 옥구읍 정리길 15,35.9262326,126.6884267,2022-08-15,0.5,0.5,1,맨홀 노후화
경기도 성남시 분당구 삼평동 726-1,37.4008,127.1133051,2022-12-24,6,5,1.6,상수관로 파손
인천광역시 부평구 부평동 605-12,37.4877801,126.7256872,2022-07-20,0.4,0.4,0.5,원인미상
부산광역시 동래구 안락동 안락동 732-1 인근 (동래벽산아파트 앞 횡단보도),,,2022-07-11,0.1,0.1,1.33,연약지반
경기도 부천시 소사본동 93-58,37.4808367,126.7921822,2022-08-31,2,2,1.5,지반 시공불량
경기도 화성시 남양읍 수화리 732-7,37.2491698,126.8221662,2022-12-01,3,4,0.5,맨홀 파손
경기도 화성시 남양읍 신남리 1478,37.1786414,126.7994237,2022-12-01,1,10,1,우수관로 파손
경기도 화성시 남양읍 신남리 1337-1,37.1732564,126.8021142,2022-11-15,1,1,0.5,맨홀 파손
경기도 화성시 팔탄면 구장리 76-2,37.1698042,126.901495,2022-11-18,3,2,0.5,우수관로 파손
경기도 화성시 우정읍 화산리 160-4,37.0799971,126.7932775,2022-10-12,2,2,0.5,맨홀 파손
경기도 화성시 남양읍 문호리 1078-6 일원,37.2506846,126.7896481,2022-09-14,1,1,0.5,맨홀 파손
경기도 이천시 관고동 관고동 28(관고동행정복지센터 앞 보도),,,2022-08-16,1.5,1.5,2,집중강우
경기도 이천시 사음동 558-9,37.2969111,127.4106577,2022-08-26,1.5,1.5,2,집중강우
강원특별자치도 철원군 동송읍 하갈리619-1,38.2755149,127.2675041,2022-09-18,3,2,2,지반 시공불량
광주광역시 광산구 비아동 비아안길69-11,,,2022-08-04,2,4,0.8,원인미상
광주광역시 광산구 하남동 하남산단2번로 63,,,2022-08-04,3,5,0.5,원인미상
부산광역시 부산진구 가야동 221-2번지 세연정 앞 보도,35.1535488,129.0326959,2022-09-02,2,2,1.5,상수관로 파손
부산광역시 연제구 연산동 연수로 179 앞 보도(연산동 1867-2),,,2022-11-26,2,3,3,하수관로 노후화
부산광역시 사하구 감천동 486-3번지 맞은편 3차선 도로,35.0885586,129.0027372,2022-07-04,0.5,0.6,1.9,폐수관로 파손
부산광역시 사하구 괴정동 230번지 앞 1차선 도로,35.1036102,128.9996075,2022-09-28,4,1,2,지반 시공불량
경상남도 창원시 마산회원구 회원동 159-1,35.2232315,128.5734002,2022-09-07,0.7,0.8,1.5,하수관로 파손
전북특별자치도 전주시 완산구 삼천동1가 705-2,35.79743,127.1277422,2022-07-01,2.2,2.2,0.9,타 지하시설물 파손
전북특별자치도 전주시 완산구 효자동3가 1544-3,35.8142388,127.1108122,2022-07-12,1,2.5,0.5,지반 시공불량
충청북도 제천시 화산동 693,37.127809,128.2172666,2022-07-02,1,1,2.5,원인미상
경상북도 구미시 선기동 선기동 538-10,,,2022-09-01,2,2,0.05,원인미상
경상북도 구미시 공단동 공단동 140,,,2022-09-06,2,2,0.02,원인미상
경상북도 구미시 공단동 1공단로10길31-22,36.1229046,128.3666835,2022-09-12,2,2,0.05,원인미상
경상북도 구미시 지산동 지산17길 22,,,2022-09-21,1,1,0.04,원인미상
경상북도 구미시 도량동 도량동 86,,,2022-09-28,2,2,0.05,원인미상
경상북도 구미시 원평동 송원서로 79,,,2022-10-12,2,2,0.03,원인미상
경상북도 구미시 도량동 도량동 292-161,,,2022-11-03,2,2,0.02,원인미상
경상북도 구미시 송정동 송정대로77,,,2022-11-28,1,1,0.05,원인미상
경상북도 구미시 양호동 양호동 908,,,2022-12-26,2,2,0.05,원인미상
경상북도 구미시 형곡동 형곡동110,,,2022-12-29,1,1,0.05,원인미상
광주광역시 남구 서동 63-2,35.1453636,126.9039932,2022-12-07,1,1,1.2,하수관로 파손
전북특별자치도 전주시 완산구 삼천동1가 386,35.7954554,127.113687,2022-07-13,1,5,0.5,하수관로 파손
전북특별자치도 전주시 완산구 중노송동 470-13,35.8245031,127.153048,2022-07-25,2.3,2.5,0.6,타 지하시설물 파손
전북특별자치도 전주시 완산구 원당동 651-10,35.7622961,127.1125699,2022-07-26,1.8,2,2.1,타 지하시설물 파손
전북특별자치도 전주시 완산구 고사동 355-1,35.8203124,127.1421165,2022-07-29,3.4,3.8,0.7,하수관로 파손
전북특별자치도 전주시 덕진구 인후동1가 785-3,35.8355698,127.1560008,2022-08-02,2,1,1.9,하수관로 노후화
전북특별자치도 전주시 덕진구 덕진동2가 27-34,35.8512208,127.1145019,2022-08-03,1,1,1,하수관로 노후화
전북특별자치도 전주시 완산구 효자동2가 1352,35.8088426,127.1052977,2022-08-13,2,2.2,0.8,하수관로 파손
전북특별자치도 전주시 완산구 효자동3가 1354-19,35.814069,127.1150903,2022-08-15,1.7,3,1.5,지반 시공불량
전북특별자치도 전주시 완산구 평화동1가 725-5,35.7947506,127.1359294,2022-08-15,2.4,2.8,0.5,지반 시공불량
전북특별자치도 전주시 완산구 중화산동2가 616-11,35.8153748,127.1183921,2022-08-15,1.7,2,0.5,하수관로 파손
전북특별자치도 전주시 완산구 평화동2가 904-5,35.7826345,127.1318736,2022-08-16,1.7,2,1.3,하수관로 파손
전북특별자치도 전주시 완산구 평화동2가 855-9,35.7914979,127.1291492,2022-08-18,2.4,3.5,2.2,타 지하시설물 파손
전북특별자치도 전주시 덕진구 덕진동2가 654-1,35.8477165,127.1098397,2022-08-18,1,0.5,2,하수관로 노후화
전북특별자치도 전주시 완산구 중화산동1가 222-3,35.8151082,127.129883,2022-08-19,1,1.2,0.2,하수관로 파손
전북특별자치도 전주시 덕진구 진북동 1124-19,35.825231,127.1291081,2022-08-26,1,1,0.8,하수관로 노후화
전북특별자치도 전주시 완산구 중화산동2가 526-19,35.8142451,127.1153402,2022-08-27,2.1,3.1,1,타 지하시설물 파손
전북특별자치도 전주시 완산구 서서학동 969-1,35.8015351,127.1503519,2022-08-27,1,1.5,0.5,하수관로 파손
전북특별자치도 전주시 덕진구 팔복동2가 566-3,35.859897,127.0922431,2022-08-30,1,1.5,1,하수관로 노후화
전북특별자치도 전주시 완산구 효자동1가 636-1,35.8089425,127.12125,2022-08-31,1.5,2.5,0.2,맨홀 시공불량
전북특별자치도 전주시 덕진구 인후동2가 261-8,35.8323934,127.1451932,2022-09-08,1,1,1,하수관로 노후화
전북특별자치도 전주시 완산구 효자동3가 1203,35.8142706,127.088079,2022-11-05,5,7,0.3,지반 시공불량
전북특별자치도 전주시 덕진구 인후동1가 806-2,35.8352498,127.1636575,2022-12-11,1,1,1.5,하수관로 노후화
전라남도 무안군 삼향읍 지산리 720-11,34.8821836,126.4212563,2022-11-28,0.7,5,0.5,원인미상
전북특별자치도 전주시 완산구 평화동1가 725-5,35.7947506,127.1359294,2022-08-16,3,3,0.5,하수관로 파손
충청남도 천안시 서북구 쌍용동 1927,36.8036361,127.1204897,2022-08-17,1.2,1.2,1.5,우수관로 파손
경기도 남양주시 호평동 560-4,37.6604767,127.2371176,2024-04-19,0.7,0.5,1,하수관거 노후화
부산광역시 사상구 감전동 131-1번지,35.1558932,128.9834627,2023-01-05,0.5,0.8,3,하수관거 노후화
전북특별자치도 김제시 죽산면 935-3,,,2023-01-02,0.6,0.7,1.2,원인미상
서울특별시 도봉구 방학동 717-6 인근,37.6678636,127.0452412,2023-01-13,1.6,0.6,2,원인미상
경상남도 창원시 진해구 용원동 용원로78번길5,,,2023-01-13,1,2,0.5,지반 시공불량
경기도 시흥시 장곡동 정왕동 2707-1,,,2023-01-26,10,20,0.7,타 지하시설물 시공불량
경상북도 구미시 선기동 선기동 530,,,2022-09-02,2,2,0.05,원인미상
강원특별자치도 속초시 조양동 1411-15,38.1909889,128.5969343,2023-02-11,10,30,0.02,지반 시공불량
전라남도 무안군 일로읍 오룡지구 44블럭 동북측 외부 도로,,,2023-02-03,1,20,0.2,원인미상
서울특별시 서초구 서초동 1339-9,37.4897324,127.0309965,2023-02-17,0.5,1.2,2,타 지하시설물 파손
강원특별자치도 강릉시 송정동 187-4번지 일원,37.7747329,128.9326073,2023-02-27,3,3,1.5,원인미상
경상북도 경산시 하양읍 금락리 373-10,35.9113126,128.8162422,2023-03-05,0.5,2,0.2,타 지하시설물 파손
서울특별시 용산구 도원동 도원삼성래민안 아파트 정문,,,2023-03-07,1,1,1.5,하수관로 노후화
서울특별시 중구 남대문로5가 521,37.5566606,126.9755534,2023-03-11,2,2,1.5,하수관로 시공불량
경기도 시흥시 정왕동 257649,37.3255328,126.700651,2023-03-15,1,1,1.2,지반 시공불량
부산광역시 사상구 감전동 새벽로 160,,,2023-03-24,1,1.5,0.5,지반 시공불량
서울특별시 은평구 갈현동 389-16,37.6188121,126.920383,2023-03-31,2,2,4,지반 시공불량
경기도 고양시 일산서구 일산동 583-67,37.6885921,126.7762889,2023-04-04,2,2.2,1.4,하수관로 파손
강원특별자치도 속초시 조양동 1452,38.1897686,128.601492,2023-03-31,4,4,0.6,지반 시공불량
강원특별자치도 춘천시 효자동 159-21,37.8722033,127.7379199,2023-04-04,1.5,1.5,1.5,원인미상
부산광역시 사하구 장림동 1086-3번지 선 도로,35.0774406,128.9533308,2023-04-11,0.8,1.3,0.4,지반 시공불량
서울특별시 서대문구 충정로3가 368,37.5600396,126.9632226,2023-04-06,1.5,1.5,0.2,지반 시공불량
서울특별시 송파구 풍납동 올림픽대로(공항방향) 천호대교 끝 300m 4차로 우측,,,2023-04-12,2,1.5,2.5,타 지하시설물 시공불량
강원특별자치도 속초시 영랑동 148-38,38.2171832,128.5937198,2023-05-04,1,1,3,원인미상
서울특별시 중랑구 신내동 63-17(중랑공영차고지),37.6142161,127.1035419,2023-05-06,1,1,0.6,우수시설 시공불량
경기도 포천시 화현면 화현리 309-1번지 일원,37.909589,127.3001719,2023-05-09,1.5,1.5,1,원인미상
대구광역시 북구 팔달동 524-32,35.897359,128.5485162,2023-05-10,3,2,4.2,하수관로 노후화
경기도 부천시 중동 1033-5,37.504944,126.7641886,2023-05-08,2,5,1.5,원인미상
경기도 군포시 당정동 994-2,37.3475689,126.9526361,2023-05-20,2.2,2.2,2.9,하수관로 파손
경기도 고양시 일산서구 대화동 258318,37.6665993,126.7526143,2023-05-31,4,6,0.25,원인미상
경기도 수원시 권선구 당수동 376-7,37.2826203,126.9504789,2023-05-26,4.5,3,0.06,타 지하시설물 시공불량
경기도 고양시 덕양구 관산동 910-55,37.6879161,126.865246,2023-05-31,1.5,1,1,상수관로 파손
충청북도 청주시 흥덕구 복대동 847-6,36.6351395,127.4529627,2023-06-06,0.5,1,1,하수관로 파손
경기도 부천시 괴안동 100-29,37.4801193,126.8110968,2023-05-20,1,1,2,하수관로 파손
서울특별시 중랑구 중화동 328-45,37.5993456,127.0733774,2023-06-11,2,1,1.5,하수관로 파손
경기도 시흥시 월곶동 1004-5 인근,37.3901455,126.7413102,2023-06-13,1.5,2,0.2,타 지하시설물 파손
경기도 시흥시 월곶동 1004-4번지 외 3필지,37.39026,126.7413816,2023-06-18,4,10,0.4,지반 시공불량
"경상남도 합천군 대병면 신성동길 1, 하금 식육식당 앞 소재지 도로",35.5226768,128.0159504,2023-06-23,1.5,2,1.2,맨홀 시공불량
서울특별시 구로구 온수동 65-3,37.4929865,126.818008,2023-06-26,0.2,0.65,0.8,타 지하시설물 파손
경기도 화성시 반월동 736,37.2349313,127.0592227,2023-06-26,0.7,18,1,타 지하시설물 시공불량
강원특별자치도 속초시 영랑동 148-38,38.2171832,128.5937198,2023-06-28,4,1.5,1,원인미상
광주광역시 북구 풍향동 599-77,35.1646269,126.9213183,2023-06-28,5.5,4,1.8,하수관로 파손
광주광역시 동구 서석동 421-1,35.1447468,126.926255,2023-06-27,2,5,1.6,집중강우
광주광역시 동구 서석동 421-1,35.1447468,126.926255,2023-06-27,6,5,1.9,집중강우
경상북도 칠곡군 왜관읍 776-94번지 일원,,,2023-06-19,1.5,1.7,1.6,우수관로 파손
경상북도 경주시 동천동 동천로 78번길 6,,,2023-05-19,0.5,3,0.1,하수관로 시공불량
경상북도 경주시 인왕동 76,35.8291795,129.2279182,2023-06-26,0.5,2,0.1,지반 시공불량
경상북도 구미시 해평면 해평면 낙성리 58-3,,,2023-03-09,0.1,0.05,1,원인미상
경상북도 구미시 구포동 구포동 645-1,,,2023-04-14,1,0.5,1,원인미상
경상북도 구미시 원평동 원평동 190-4,,,2023-03-14,0.03,0.05,1,원인미상
강원특별자치도 춘천시 효자동 159-47,37.8728854,127.7372647,2023-06-29,0.5,1,1,원인미상
전북특별자치도 군산시 미원동 월명로 380-2,,,2023-06-01,2,5,2,타 지하시설물 시공불량
전북특별자치도 군산시 나운동 한밭1길 22,,,2023-06-19,1,1,2,하수관로 파손
대전광역시 서구 월평동 916,36.3559907,127.361798,2023-02-17,0.7,0.7,1.5,하수관로 파손
대전광역시 서구 둔산동 1142번지,36.3452361,127.3803298,2023-05-02,1.5,1,1,하수관로 시공불량
대전광역시 서구 탄방동 63-12번지,36.3441643,127.3926884,2023-05-04,1,1,1.5,맨홀 시공불량
대전광역시 서구 괴정동 67-7번지,36.340558,127.3804915,2023-05-12,1,1.5,0.5,하수관로 시공불량
대전광역시 서구 가수원동 176-1,36.3052455,127.3576327,2023-06-19,0.5,1,1,하수관로 시공불량
서울특별시 도봉구 쌍문동 315-8,37.6500836,127.0281349,2023-06-12,1,1,4,하수관로 노후화
경상남도 진주시 하대동 하대동 169-1,,,2023-04-27,0.5,0.5,1.5,폐관 파손???
충청북도 충주시 목행동 850-46번지,37.007446,127.9279266,2023-06-10,5,15,1.5,우수관로 시공불량
강원특별자치도 강릉시 포남동 852,37.7646331,128.9016327,2023-07-09,6,3,4,상수관로 파손
경상남도 사천시 곤양면 흥사리 273번지,35.0922383,128.0146883,2023-04-12,2.5,2.5,1,지반 시공불량
서울특별시 노원구 공릉동 172-18,37.6332595,127.0830616,2023-07-12,1.8,1.2,1.5,하수관로 파손
"경기도 안산시 단원구 초지동 초지동 634, 고가도로 -&gt; 주유삼거리 방향 1차선(위도 : 37.30232139, 경도 : 126.80345991)",,,2023-06-09,1.2,1.6,0.6,원인미상
광주광역시 동구 산수동 133-1,35.1606526,126.9327678,2023-06-27,1.3,1.3,1.3,하수관로 노후화
강원특별자치도 원주시 개운동 452-6,37.3332948,127.947969,2023-07-11,2,2,2.8,지반 시공불량
"경기도 이천시 중리동 378, 이천시청 주변 평산빌딩 앞",37.2726916,127.436065,2023-06-26,1.2,1.5,1.5,우수시설 시공불량
"경기도 이천시 창전동 147, 황수철 피자 앞",37.2815655,127.4467843,2023-06-28,1.5,2,1.5,우수관로 시공불량
경기도 이천시 백사면 모전리 968-13,37.3072102,127.4640871,2023-06-30,1,1,1.3,하수관로 파손
경기도 이천시 호법면 동산리 309,37.2125885,127.4014519,2023-05-10,3,43,0.5,하수관로 파손
경기도 이천시 관고동 134-9,37.2886564,127.4321269,2023-06-30,2,13,0.3,하수관로 파손
경기도 화성시 산척동 777,37.1668388,127.1229806,2023-01-17,3.5,2,0.2,지반 시공불량
대구광역시 달성군 다사읍 죽곡리 577-2,35.8458299,128.4676754,2023-05-16,1,1.5,1.5,우수시설 시공불량
대구광역시 달성군 유가읍 도의리 1091-3,35.6621473,128.4515649,2023-05-31,0.7,0.5,1,원인미상
강원특별자치도 고성군 토성면 도원리 산148-3,38.2703099,128.4932085,2023-03-22,0.3,0.3,2,지반 시공불량
강원특별자치도 고성군 토성면 봉포리 377번지,38.2491306,128.5613467,2023-04-19,0.5,30,0.1,지반 시공불량
강원특별자치도 영월군 주천면 주천로89번길14,37.2727869,128.2679177,2023-01-09,3,3,0.3,지반 시공불량
강원특별자치도 영월군 영월읍 덕포리644-8,37.1743413,128.4798844,2023-01-25,8,8,0.3,지반 시공불량
강원특별자치도 영월군 상동읍 구래리 98-60,37.1372738,128.8368052,2023-03-17,12,12,0.3,지반 시공불량
광주광역시 광산구 장덕동 992-8,35.1885903,126.8089646,2023-04-24,2,2,1.5,하수관로 시공불량
광주광역시 광산구 오선동 548-5,35.2071646,126.8119841,2023-05-18,2,2,1.5,하수관로 시공불량
광주광역시 광산구 월곡동 579-7,35.1687155,126.8165681,2023-06-30,2,2,1.5,하수관로 시공불량
대구광역시 북구 팔달동 89-6 인근,35.8976793,128.5462526,2023-07-16,1,1,0.7,지하수위 변화
부산광역시 남구 대연동 수영로 경성대부경대역 3번 출구 앞 엘리베이터 일원,,,2023-07-17,3.3,8,0.4,지반 시공불량
광주광역시 북구 금곡동 435-2,35.1764213,126.9966937,2023-01-18,0.7,20,1.5,원인미상
광주광역시 동구 학동 994,35.1397837,126.922494,2023-05-05,0.3,0.3,1.5,지반 시공불량
광주광역시 서구 화정동 863,35.1413688,126.875394,2023-05-13,0.4,0.5,1.5,하수관로 노후화
광주광역시 광산구 월곡동 489-20,35.1754092,126.8083451,2023-05-20,0.5,0.4,1,하수관로 노후화
광주광역시 동구 학동 114-5,35.1420291,126.9205883,2023-06-13,0.2,0.2,2,하수관로 노후화
광주광역시 광산구 신가동 930-11,35.1793724,126.8244864,2023-06-17,0.3,0.3,1.5,하수관로 노후화
광주광역시 북구 두암동 594-1,35.1781562,126.9348167,2023-06-30,0.3,0.3,1.5,하수관로 노후화
서울특별시 송파구 송파동 58-1,37.5115568,127.1082068,2023-07-19,1,1,1,하수관로 시공불량
부산광역시 부산진구 가야동 가야대로532,,,2023-05-19,1,1,0.3,연약지반 & 지반 시공불량
부산광역시 부산진구 부전동 서면로74,,,2023-06-11,0.3,0.3,2,타 지하시설물 시공불량
부산광역시 북구 만덕동 51-9번지 일원(만덕1터널 입구 일원),35.2142541,129.0452586,2023-07-19,3.5,2,3.5,하수관로 파손
전라남도 완도군 신지면 송곡리 60-2,34.3390476,126.792398,2023-06-15,2,6,0.5,원인미상
경상남도 창원시 의창구 대산면 유등리 870-1,35.3412798,128.7408217,2023-07-20,1.5,2.5,2,하수관로 노후화
경기도 포천시 소흘읍 직동리 373,37.7743863,127.1594667,2023-07-23,2,4,5,우수관로 노후화
광주광역시 북구 매곡동 468-2,35.1882142,126.8985602,2023-06-28,0.5,0.5,1,하수관로 시공불량
광주광역시 서구 양동 295,35.1540782,126.8982785,2023-04-20,1,1,0.5,하수관로 노후화
서울특별시 송파구 석촌동 15-3 앞 석촌지하차도 옆 도로,37.5030583,127.1000398,2023-07-26,1.5,7,5,지반 시공불량
인천광역시 연수구 송도동 30-6번지 일원,37.3968392,126.6314085,2023-07-13,20,45,1,원인미상
경상남도 양산시 물금읍 증산리 943-4 일원,35.2897324,129.0101895,2023-07-25,4,30,0.05,타 지하시설물 시공불량
강원특별자치도 속초시 영랑동 148-38번지,38.2171832,128.5937198,2023-07-31,2.5,1.5,1.5,지반 시공불량
제주특별자치도 제주시 조천읍 신북로 260,33.5380462,126.6398231,2023-07-26,2,2.5,1.2,우수시설 파손
광주광역시 광산구 장덕동 976-1,35.196066,126.8051018,2023-07-25,1.5,1.5,1.3,하수관로 파손
부산광역시 강서구 구랑동 878-8번지 일원(보도),35.1236016,128.8491976,2023-08-01,1.2,10,2,원인미상
서울특별시 성북구 성북동 309-5,37.5975787,126.9946246,2023-08-06,1,3,0.5,상수관로 시공불량
서울특별시 강남구 청담동 77-4,37.5232095,127.0553674,2023-08-11,0.5,2,0.5,폐수관로 파손
"경기도 안산시 단원구 초지동 초지동 803-6(위도 : 37.32179069, 경도 : 126.80578876)",,,2023-08-13,0.5,1,2,하수관로 파손
충청북도 보은군 회남면 사음리 243번지,36.4307555,127.5418927,2023-07-17,1,2,1,지반 시공불량
경기도 파주시 신촌동 689,37.7402266,126.6895888,2023-08-24,6,10,4,원인미상
경기도 의정부시 용현동 46,37.7321158,127.0871721,2023-08-24,2.5,2,2.5,우수관로 파손
제주특별자치도 제주시 한림읍 상대리 4549-5번지,33.3932039,126.2809393,2023-08-19,2.5,2.5,1,타 지하시설물 파손
